File created on 2020-10-07T15:24:25.164921
#COOR
GSM


#START
2000 07 15 13 19 00 000        8.24      -0.20      -5.78    -646.40     -24.48      12.10       2.76  164387.00
2000 07 15 13 20 00 000        7.11      -1.16      -4.81    -630.70     -18.98      12.40       1.93  248655.00
2000 07 15 13 21 00 000        8.14      -0.65      -4.98    -630.60     -18.99      12.39       1.92  249391.00
2000 07 15 13 22 00 000        7.81      -0.63      -4.53    -635.60     -19.15      12.54       8.66   98921.00
2000 07 15 13 23 00 000        7.25      -0.17      -4.84    -641.60     -20.82       8.35       2.33  160254.00
2000 07 15 13 24 00 000        7.10      -0.51      -5.23    -634.60     -20.27       9.31       5.80   97294.00
2000 07 15 13 25 00 000        7.17      -0.50      -5.27    -648.40     -20.22      17.74       2.10  297535.00
2000 07 15 13 26 00 000        7.59      -0.50      -5.25    -653.50     -24.03      10.68       2.67  440294.00
2000 07 15 13 27 00 000        7.15      -0.44      -5.36    -643.50     -24.76       7.33       2.45  390921.00
2000 07 15 13 28 00 000        7.26      -1.11      -4.59    -663.30     -25.85      17.41       2.15  469644.00
2000 07 15 13 29 00 000        7.41      -0.10      -4.51    -662.70     -25.99      17.02       2.17  481484.00
2000 07 15 13 30 00 000        7.26      -0.97      -4.87    -647.70     -28.12       7.69       2.55  751135.00
2000 07 15 13 31 00 000        8.15      -0.12      -4.52    -638.30     -20.05      14.01       3.28  144662.00
2000 07 15 13 32 00 000        7.45      -0.06      -4.89    -647.40     -21.13      14.89       3.09  225889.00
2000 07 15 13 33 00 000        7.65       0.50      -4.77    -644.30     -21.70       9.79       5.00  192980.00
2000 07 15 13 34 00 000        7.95      -0.38      -5.17    -626.50     -22.12       9.82       7.07  120119.00
2000 07 15 13 35 00 000        7.77      -0.15      -5.07    -588.90     -39.14      61.49       0.62 2024006.00
2000 07 15 13 36 00 000        8.11       0.12      -4.80    -645.40     -24.55      -2.06       1.37 1176602.00
2000 07 15 13 37 00 000        8.09      -0.53      -5.17    -628.30     -25.35     -13.51       0.85 1351955.00
2000 07 15 13 38 00 000        7.90      -1.31      -5.10    -628.40     -27.75      -3.43       1.37  646404.00
2000 07 15 13 39 00 000        8.41       0.34      -5.45    -629.80     -23.45       4.92       2.70  364542.00
2000 07 15 13 40 00 000        8.56      -0.72      -4.81    -623.50     -27.35      17.50       1.59  927283.00
2000 07 15 13 41 00 000        8.28       0.06      -5.33    -673.90     -21.83      15.11       2.34 1004142.00
2000 07 15 13 42 00 000        8.34      -0.44      -4.28    -667.00     -23.52      15.13       2.67  455917.00
2000 07 15 13 43 00 000        7.82      -0.21      -5.03    -665.40     -19.57      12.74       2.80  321868.00
2000 07 15 13 44 00 000        7.79       0.26      -4.94    -636.70     -19.67      14.66       4.08  221878.00
2000 07 15 13 45 00 000        8.09       0.14      -4.37    -636.60     -18.70      10.95       2.42  174616.00
2000 07 15 13 46 00 000        7.68       0.54      -4.66    -606.30     -49.04      -3.65       0.83 1424647.00
2000 07 15 13 47 00 000        8.13       0.05      -4.31    -660.60     -19.69      10.20       2.71  254544.00
2000 07 15 13 48 00 000        8.30       0.62      -4.19    -627.50     -59.90      29.06       0.34 1807265.00
2000 07 15 13 49 00 000        7.88       0.25      -4.48    -626.50     -20.82      13.81       3.79  270122.00
2000 07 15 13 50 00 000        8.12       0.39      -4.63    -613.10     -28.49      16.11       2.38  478035.00
2000 07 15 13 51 00 000        7.47       0.01      -3.98    -636.30     -27.80       7.97       1.62  603378.00
2000 07 15 13 52 00 000        8.41       0.85      -3.49    -655.75     -28.47      10.59       1.30  743037.50
2000 07 15 13 53 00 000        9.78       0.57      -4.69    -675.20     -29.14      13.21       0.99  882697.00
2000 07 15 13 54 00 000        8.27       0.52      -5.03    -674.40     -28.92      13.23       1.05  871696.00
2000 07 15 13 55 00 000        8.20       1.18      -4.71    -621.30     -15.56      19.37       4.30  178420.00
2000 07 15 13 56 00 000        9.50       1.57      -5.05    -614.60     -16.72      38.45       2.23  257140.00
2000 07 15 13 57 00 000       10.35       1.57      -4.37    -614.50     -15.76      37.91       3.34  269562.00
2000 07 15 13 58 00 000        9.68       1.70      -5.91    -614.10     -19.00      24.75       4.03  145559.00
2000 07 15 13 59 00 000        8.91       1.90      -3.88    -612.60      -6.30      64.04       4.58  253535.00
2000 07 15 14 00 00 000        8.47       1.57      -4.99    -615.70      -9.32      49.91       3.75  234500.50
2000 07 15 14 01 00 000        8.34       2.01      -4.96    -618.80     -12.32      35.79       2.93  215466.00
2000 07 15 14 02 00 000        8.62       1.54      -4.69    -616.90     -15.07      35.82       2.38  288763.00
2000 07 15 14 03 00 000        8.66       0.25      -4.32    -623.50     -15.10      31.51       2.88  236925.00
2000 07 15 14 04 00 000        9.14       1.19      -4.59    -616.40     -14.79      50.92       1.69  433469.00
2000 07 15 14 05 00 000        8.46       2.52      -4.43    -615.80     -17.47      33.07       2.30  313294.00
2000 07 15 14 06 00 000       10.53       1.85      -4.25    -620.10     -19.59      17.57       2.73  187193.00
2000 07 15 14 07 00 000        9.31       0.79      -4.05    -616.30     -14.18      29.99       2.89  314836.00
2000 07 15 14 08 00 000        8.75       1.12      -4.69    -623.30     -20.76      13.92       3.92  148945.00
2000 07 15 14 09 00 000        9.63       1.54      -4.48    -623.50     -20.92      13.43       3.95  143850.00
2000 07 15 14 10 00 000        8.68       1.01      -4.72    -628.50     -22.98       7.25       6.11  198954.00
2000 07 15 14 11 00 000        9.28       1.40      -4.83    -611.80      -8.40      62.19       5.55  180823.00
2000 07 15 14 12 00 000        9.68       1.36      -5.70    -626.30     -17.42      24.96       2.50  275933.00
2000 07 15 14 13 00 000       10.18       1.73      -6.24    -612.10      -9.65      47.77       4.34  146203.00
2000 07 15 14 14 00 000        9.29       2.00      -4.74    -624.30     -19.96      20.27       3.30  107692.00
2000 07 15 14 15 00 000       10.45       2.36      -3.50    -616.40     -14.91      41.83       4.07  370560.00
2000 07 15 14 16 00 000       10.21       2.22      -3.79    -621.20     -20.04      13.35       8.32  100136.00
2000 07 15 14 17 00 000       10.19       2.30      -4.30    -636.40     -16.79      37.98       3.08  306294.00
2000 07 15 14 18 00 000        9.48       1.74      -3.83    -619.90     -20.99      11.00      10.73   54708.00
2000 07 15 14 19 00 000        9.36       2.18      -4.27    -621.30     -21.51      17.42       4.38   95054.00
2000 07 15 14 20 00 000        9.56       2.56      -4.42    -619.90     -17.22      25.60       3.75  124580.00
2000 07 15 14 21 00 000        9.80       3.15      -5.05    -625.30     -14.69      34.54       3.68  124451.00
2000 07 15 14 22 00 000        9.62       3.60      -4.44    -621.70     -16.19      27.34       3.34  184698.00
2000 07 15 14 23 00 000       10.27       1.56      -3.76    -619.60     -20.10      14.62       4.93  134415.00
2000 07 15 14 24 00 000        9.41       3.05      -3.03    -622.10     -22.58      10.97       5.50  225464.00
2000 07 15 14 25 00 000        9.83       2.40      -3.05    -620.30     -28.59      36.19       3.26  249648.00
2000 07 15 14 26 00 000        8.54       3.98      -3.06    -618.80      -9.88      51.07       5.16  123242.00
2000 07 15 14 27 00 000        9.59       1.28      -3.74    -624.50     -17.56      35.83       3.03  178923.00
2000 07 15 14 28 00 000        9.39       1.85      -2.91    -610.90     -10.71      60.27       5.15   73927.00
2000 07 15 14 29 00 000        8.80       2.55      -3.98    -616.10      -9.14      59.04       9.29  104620.00
2000 07 15 14 30 00 000        8.21       2.56      -3.71    -616.10      -9.18      59.04       9.27  104914.00
2000 07 15 14 31 00 000        8.83       2.21      -2.94    -616.40     -10.76      59.81       7.91  115077.00
2000 07 15 14 32 00 000        8.84       2.83      -2.51    -619.50      -7.39      62.85       8.67   67977.00
2000 07 15 14 33 00 000        9.25       2.02      -1.79    -618.90     -15.43      67.52       9.06   80603.00
2000 07 15 14 34 00 000        8.78       2.11      -2.33    -628.30     -11.06      62.02       9.08   59061.00
2000 07 15 14 35 00 000       19.92      15.28      -0.61    -838.10     100.30     142.11      21.53 1197961.00
2000 07 15 14 36 00 000       22.37      22.37      -1.80    -850.20      89.48     176.75      18.67 1232150.00
2000 07 15 14 37 00 000       22.79      21.54       7.36    -860.90     139.05     162.24      21.05 1163791.00
2000 07 15 14 38 00 000       26.70      22.05       9.34    -872.20     147.05     136.81      23.00 1221063.00
2000 07 15 14 39 00 000       23.15      24.43       5.46    -885.80     138.92     125.20      22.00 1301620.00
2000 07 15 14 40 00 000       16.70      23.85      -2.63    -903.40     117.99     120.68      18.78 1405112.00
2000 07 15 14 41 00 000       14.53      24.45      -2.53    -905.60     106.10     129.94      16.36 1335559.00
2000 07 15 14 42 00 000       14.39      27.09       2.75    -923.60     115.39     119.68      16.28 1475416.00
2000 07 15 14 43 00 000       14.68      27.45      -1.82    -929.70     146.59     120.67      17.68 1190902.00
2000 07 15 14 44 00 000       15.44      27.20       3.87    -925.30     120.51     142.47      15.50 1292184.00
2000 07 15 14 45 00 000       14.67      26.67       6.22    -901.60     120.49     150.03      17.48 1342491.00
2000 07 15 14 46 00 000       20.37      23.74      14.37    -876.00     143.15     186.54      21.05 1020472.00
2000 07 15 14 47 00 000       22.21      22.11      17.12    -878.30     139.81     172.27      21.06 1071519.00
2000 07 15 14 48 00 000       20.23      25.93      14.44    -879.90     149.49     141.27      19.10 1115144.00
2000 07 15 14 49 00 000       24.52      21.73      17.10    -866.60     138.69     139.97      16.75 1252703.00
2000 07 15 14 50 00 000       24.77      22.90      18.17    -877.50     153.76     140.43      18.02 1156547.00
2000 07 15 14 51 00 000       21.99      23.68      18.42    -873.80     157.53     147.24      18.87 1043232.00
2000 07 15 14 52 00 000       22.07      21.87      20.93    -875.50     167.20     131.28      17.42 1030319.00
2000 07 15 14 53 00 000       22.51      22.08      20.83    -874.20     172.56     129.77      18.33 1047764.00
2000 07 15 14 54 00 000       22.27      25.44      17.19    -865.90     185.28     124.52      19.53 1000110.00
2000 07 15 14 55 00 000       23.53      23.91      17.05    -861.30     178.13     118.03      18.83  986348.00
2000 07 15 14 56 00 000       24.46      23.51      17.71    -861.00     171.67     116.94      18.68  975663.00
2000 07 15 14 57 00 000       25.00      23.10      19.03    -846.10     177.53     124.24      18.55  933689.00
2000 07 15 14 58 00 000       24.14      22.42      16.60    -831.70     184.12     116.70      21.45  895274.00
2000 07 15 14 59 00 000       25.86      19.91      17.57    -818.40     181.32     124.65      24.57  872099.00
2000 07 15 15 00 00 000       26.50      21.20      17.43    -819.80     179.12     135.96      24.39  736485.00
2000 07 15 15 01 00 000       25.09      24.73      15.44    -823.70     165.79     135.18      24.45  710727.00
2000 07 15 15 02 00 000       23.63      29.35       7.11    -816.70     180.63     120.63      28.46  608184.00
2000 07 15 15 03 00 000       27.50      20.91      19.17    -807.20     168.87     142.94      30.57  551319.00
2000 07 15 15 04 00 000       29.87      21.04      23.14    -814.10     154.86     154.02      22.49  599935.00
2000 07 15 15 05 00 000       34.32      25.03      21.74    -811.30     160.82     125.13      16.57  762578.00
2000 07 15 15 06 00 000       33.22      20.75      23.46    -814.70     163.17     151.84      23.73  520511.00
2000 07 15 15 07 00 000       31.30      13.09      32.01    -823.60     153.14     165.12      20.89  526337.00
2000 07 15 15 08 00 000       28.75      -0.45      38.16    -826.30     166.41     159.24      16.82  706973.00
2000 07 15 15 09 00 000       29.35       3.02      33.80    -814.20     152.54     165.66      22.27  547390.00
2000 07 15 15 10 00 000       24.78      -6.56      36.11    -827.70     143.45     148.20      18.44  722864.00
2000 07 15 15 11 00 000       21.73      -5.36      32.56    -851.80     111.68     124.38      13.92 1069466.00
2000 07 15 15 12 00 000        8.38     -19.07      31.27    -879.90      72.11      97.10      17.55 1009656.00
2000 07 15 15 13 00 000        0.87     -29.65      28.15    -901.50      42.34      91.69      13.46 1128432.00
2000 07 15 15 14 00 000       -4.00     -32.74      19.81    -915.20      49.77      84.15      12.14 1066399.00
2000 07 15 15 15 00 000       -1.45     -29.91      23.65    -911.70      50.12      94.01      14.92 1028297.00
2000 07 15 15 16 00 000       -7.49     -32.76      20.76    -900.50      84.96      77.02       9.59 1081320.00
2000 07 15 15 17 00 000      -12.37     -33.60      17.60    -914.00      52.14      53.83       8.10 1184910.00
2000 07 15 15 18 00 000      -20.34     -32.29       7.00    -913.00      41.61      43.80       8.20 1146317.00
2000 07 15 15 19 00 000        0.27     -10.34      15.07    -814.30     191.49      54.12      10.74 1260817.00
2000 07 15 15 20 00 000       15.52      -6.87      14.54    -858.60     119.81      53.33       7.78 1549460.00
2000 07 15 15 21 00 000       33.77       5.09       8.90    -881.10      57.20      60.71       7.40 1464057.00
2000 07 15 15 22 00 000       29.72       6.85      16.93    -875.60      85.21      43.41       7.84 1920826.00
2000 07 15 15 23 00 000       18.54      -4.84      16.55    -889.70      70.98      42.89       6.81 2185787.00
2000 07 15 15 24 00 000      -16.66     -16.36       8.92    -928.10      13.44      54.97       3.89 3266106.00
2000 07 15 15 25 00 000      -11.79     -15.51      17.17    -928.80      41.14      34.29       3.44 3356272.00
2000 07 15 15 26 00 000      -17.48     -12.30      18.44    -922.60      61.68     -10.62       3.20 3147837.00
2000 07 15 15 27 00 000      -16.03     -12.92      11.14    -925.00     126.07     -14.58       3.93 3106107.00
2000 07 15 15 28 00 000       -8.98      -2.58      15.23    -934.00      83.22     -17.59       3.65 2810365.00
2000 07 15 15 29 00 000       -6.78      18.32       2.96    -924.80      84.47     -22.06       4.14 2776770.00
2000 07 15 15 30 00 000       -4.81      22.10     -16.99    -917.70      93.79     -48.23       4.23 3076248.00
2000 07 15 15 31 00 000      -10.37      17.09     -14.23    -912.70      99.31     -45.19       4.21 2929227.00
2000 07 15 15 32 00 000      -15.80      11.42      -4.08    -889.20     116.23     -57.64       4.18 3028928.00
2000 07 15 15 33 00 000      -16.59      -7.18       0.28    -908.10      85.53     -59.00       3.95 3253154.00
2000 07 15 15 34 00 000      -21.43     -19.34      -4.37    -947.50      91.73     -79.91       3.02 3108760.00
2000 07 15 15 35 00 000      -27.58      -8.40     -15.44    -966.90      96.82    -110.93       2.12 2712493.00
2000 07 15 15 36 00 000      -27.63     -10.59     -14.94    -972.60      41.73     -94.86       2.32 2709366.00
2000 07 15 15 37 00 000      -29.32      -7.54     -14.39    -932.90      52.24     -86.25       3.40 3113186.00
2000 07 15 15 38 00 000      -18.58      14.63     -18.43    -961.80     -17.09     -28.38       4.15 2619318.00
2000 07 15 15 39 00 000      -18.56      15.28     -20.10    -957.40     -22.93     -25.43       3.98 2579643.00
2000 07 15 15 40 00 000      -20.07      15.02     -17.88    -957.90      11.61     -34.19       2.89 2837006.00
2000 07 15 15 41 00 000      -19.08      16.97     -19.72    -970.40       9.66     -43.27       2.80 2783510.00
2000 07 15 15 42 00 000      -20.27      13.06     -19.71    -958.50     -18.32     -28.84       2.71 2860347.00
2000 07 15 15 43 00 000      -17.98      15.64     -18.53    -966.70     -62.56     -30.43       2.77 2819097.00
2000 07 15 15 44 00 000      -18.82      18.86     -18.46    -983.90     -62.85     -36.58       2.39 2720029.00
2000 07 15 15 45 00 000      -18.47      19.69     -17.06    -971.90     -80.53     -22.88       2.71 2828656.00
2000 07 15 15 46 00 000      -12.13      23.91     -16.34    -984.20     -59.25     -25.60       2.83 2697969.00
2000 07 15 15 47 00 000       -9.35      20.36     -18.55    -976.50     -53.16      12.47       3.01 2802462.00
2000 07 15 15 48 00 000      -10.60      20.34     -16.41    -992.50    -103.50     -20.59       2.75 2730417.00
2000 07 15 15 49 00 000       -0.93      18.23     -16.08   -1000.80     -52.43     -37.29       3.20 2549465.00
2000 07 15 15 50 00 000       -0.46      21.89     -19.08    -995.60     -54.97     -28.12       3.45 2515095.00
2000 07 15 15 51 00 000       -1.53      17.40     -17.05   -1006.50     -40.95     -60.86       3.47 2476849.00
2000 07 15 15 52 00 000        0.20      20.05     -11.73   -1007.60     -71.17     -64.90       3.34 2336691.00
2000 07 15 15 53 00 000       -7.26      19.82     -14.68   -1022.90     -69.81     -50.80       3.21 2108328.00
2000 07 15 15 54 00 000       -6.79      17.41     -15.07   -1015.10     -58.16     -71.46       2.95 2420194.00
2000 07 15 15 55 00 000       -5.65       5.27      -3.04   -1010.30     -41.83     -91.52       3.29 2354882.00
2000 07 15 15 56 00 000       11.26       1.50       9.68    -989.80     -38.25     -22.22       4.54 1930250.00
2000 07 15 15 57 00 000       20.09       3.46      17.45    -988.00     -32.37     -40.38       4.22 2091671.00
2000 07 15 15 58 00 000       18.26       0.71      17.83    -997.30     -44.91     -40.25       3.61 2167276.00
2000 07 15 15 59 00 000       16.61       0.50      16.58    -996.10     -58.53     -59.68       3.52 2161696.00
2000 07 15 16 00 00 000       16.00      -4.28      15.97    -987.10     -13.96     -68.21       3.14 2505291.00
2000 07 15 16 01 00 000        8.73       4.59      11.23    -978.20     -27.81     -55.20       3.14 2627759.00
2000 07 15 16 02 00 000        9.36       0.78      15.28    -989.90     -51.37     -38.34       3.28 2554356.00
2000 07 15 16 03 00 000        5.77      -8.46      15.32    -978.70     -32.64     -46.49       3.36 2736296.00
2000 07 15 16 04 00 000       -3.84      -3.94       2.33    -979.70     -20.67     -71.04       3.11 2774121.00
2000 07 15 16 05 00 000       -7.97      -5.89       0.85    -975.60      -9.05     -98.34       3.38 2626542.00
2000 07 15 16 06 00 000      -15.36      -4.57      -0.98    -976.30     -15.26    -112.74       3.21 2612929.00
2000 07 15 16 07 00 000      -13.21      -5.58      -1.45    -973.20     -35.79    -111.67       3.18 2763168.00
2000 07 15 16 08 00 000       -1.11       3.92      -7.31    -972.60     -53.95     -90.08       3.26 2631486.00
2000 07 15 16 09 00 000       -1.54       6.57     -11.39    -975.50     -59.75     -85.60       3.23 2763682.00
2000 07 15 16 10 00 000       -5.32       8.74     -12.85    -980.10     -84.93     -66.97       3.34 2423542.00
2000 07 15 16 11 00 000       -8.53       5.06     -16.32    -970.40     -66.27     -63.23       3.18 2698180.00
2000 07 15 16 12 00 000      -12.58       4.34     -14.06    -992.60    -102.70     -43.93       3.38 2152821.00
2000 07 15 16 13 00 000      -12.81       8.90     -17.25    -996.90    -109.02     -24.70       3.22 1955436.00
2000 07 15 16 14 00 000      -19.86       5.05     -19.63    -984.90     -98.88     -14.55       3.19 1766829.00
2000 07 15 16 15 00 000      -21.33       0.19     -19.13    -988.20     -95.85     -19.26       2.84 1882024.00
2000 07 15 16 16 00 000      -23.95      -0.58     -23.29    -971.10    -111.06       0.77       2.75 2021182.00
2000 07 15 16 17 00 000      -22.21       2.16     -24.65    -957.50     -86.17      -7.84       2.74 2276062.00
2000 07 15 16 18 00 000      -17.88       2.02     -25.35    -994.00     -58.87      15.56       3.22 2135435.00
2000 07 15 16 19 00 000      -10.23       0.54     -29.28    -986.00     -74.64       4.34       3.46 2258536.00
2000 07 15 16 20 00 000       -8.16       1.62     -30.32    -970.30     -75.52     -21.06       3.57 2406495.00
2000 07 15 16 21 00 000       -5.67       1.88     -30.86    -985.20     -86.84      -0.57       4.05 2137977.00
2000 07 15 16 22 00 000       -7.73       4.45     -29.72    -983.10     -84.05       1.04       4.23 2093981.00
2000 07 15 16 23 00 000      -10.55       8.10     -23.95    -973.70     -88.21     -37.47       4.19 2124225.00
2000 07 15 16 24 00 000      -11.77      12.59     -25.16    -961.50     -80.54     -23.89       3.07 2309425.00
2000 07 15 16 25 00 000      -17.45      13.36     -24.22    -972.10     -92.40      12.15       3.90 1764990.00
2000 07 15 16 26 00 000      -13.92       7.17     -26.33    -974.90     -77.88      -7.22       4.23 2022400.00
2000 07 15 16 27 00 000      -14.87      15.41     -19.75    -955.90     -74.22      -4.75       4.07 2185703.00
2000 07 15 16 28 00 000      -13.38      17.58     -19.55    -983.30    -133.55      -7.04       3.96 1845245.00
2000 07 15 16 29 00 000      -15.45       7.23     -12.48    -976.70    -149.43     -36.36       3.91 1994164.00
2000 07 15 16 30 00 000      -18.95      -6.84      -7.66    -989.60     -29.25     -62.48       2.44 2275677.00
2000 07 15 16 31 00 000      -25.93     -10.60     -10.74    -937.00     -39.13      -8.03       2.47 2414437.00
2000 07 15 16 32 00 000      -27.61      -9.74     -12.71    -987.50     -90.78     -34.69       2.59 1884733.00
2000 07 15 16 33 00 000      -29.32      -8.43     -16.16    -962.10    -104.82     -73.73       2.76 2195350.00
2000 07 15 16 34 00 000      -28.60      -7.09     -17.39    -970.30     -96.07     -41.07       2.47 2272278.00
2000 07 15 16 35 00 000      -30.09      -4.09     -21.65    -984.00    -118.40     -22.77       2.27 1848426.00
2000 07 15 16 36 00 000      -29.62      -0.62     -22.81    -967.60    -112.33      -9.67       2.42 2029478.00
2000 07 15 16 37 00 000      -28.27       1.88     -20.92    -958.60    -107.03     -14.64       2.45 2131770.00
2000 07 15 16 38 00 000      -29.76       2.09     -21.25    -968.40    -101.80       3.92       2.36 1908421.00
2000 07 15 16 39 00 000      -32.51      -1.40     -18.59    -957.90    -120.07      -7.43       2.31 1645939.00
2000 07 15 16 40 00 000      -33.19      -1.14     -17.49    -946.90    -123.82     -21.28       2.14 1788844.00
2000 07 15 16 41 00 000      -32.75      -1.42     -17.35    -953.50    -120.34     -18.07       2.22 1760931.00
2000 07 15 16 42 00 000      -33.08      -1.02     -16.02    -953.20    -120.18     -19.63       2.15 1665573.00
2000 07 15 16 43 00 000      -31.85      -4.17     -18.52    -949.70    -118.78     -12.67       1.87 1631904.00
2000 07 15 16 44 00 000      -32.02      -4.84     -19.19    -950.70    -108.67     -16.54       2.16 1921535.00
2000 07 15 16 45 00 000      -33.03      -4.23     -17.99    -960.50    -114.77     -20.11       1.69 1982432.00
2000 07 15 16 46 00 000      -33.55      -4.37     -17.20    -980.60    -112.23     -30.52       1.49 1720509.00
2000 07 15 16 47 00 000      -33.51      -5.82     -18.22    -969.90    -120.87     -40.56       1.41 2028045.00
2000 07 15 16 48 00 000      -33.86      -6.24     -19.17    -960.20    -128.36     -23.50       1.53 1951828.00
2000 07 15 16 49 00 000      -33.75      -5.44     -19.02    -944.60    -126.33     -18.59       1.58 2272184.00
2000 07 15 16 50 00 000      -34.07      -4.47     -18.82    -957.40    -133.48     -10.35       1.50 2030825.00
2000 07 15 16 51 00 000      -33.65      -3.43     -19.21    -943.30    -131.27     -19.99       1.70 2162509.00
2000 07 15 16 52 00 000      -33.14      -4.33     -20.36    -952.30    -141.62     -27.24       1.63 2114716.00
2000 07 15 16 53 00 000      -32.26      -4.34     -22.30    -929.60    -137.18     -28.24       1.73 2393820.00
2000 07 15 16 54 00 000      -31.78      -6.11     -22.55    -940.00    -139.57     -21.76       1.68 2279365.00
2000 07 15 16 55 00 000      -30.98      -4.59     -24.40    -945.10    -129.34     -29.82       1.61 2176255.00
2000 07 15 16 56 00 000      -30.53      -5.29     -24.34    -955.50    -154.57      -6.59       1.33 2496289.00
2000 07 15 16 57 00 000      -30.01      -7.14     -23.24    -948.80    -134.10     -60.48       1.56 2313167.00
2000 07 15 16 58 00 000      -27.81      -4.15     -27.28    -975.00    -158.74     -78.47       1.60 2125172.00
2000 07 15 16 59 00 000      -28.26      -5.50     -26.87    -967.40    -173.73     -32.11       1.79 2173849.00
2000 07 15 17 00 00 000      -21.93      -4.55     -18.24   -1016.00    -237.41     -44.83       4.54 1632432.00
2000 07 15 17 01 00 000       -9.99      -9.78       3.38   -1018.10    -221.42     -21.43       7.41 1299930.00
2000 07 15 17 02 00 000       10.38       4.70       8.84   -1013.60    -228.21      -3.19       8.97 1164805.00
2000 07 15 17 03 00 000        8.08       4.34       0.70   -1013.80    -235.39      -2.13       8.98 1349971.00
2000 07 15 17 04 00 000       19.71       5.10       9.74   -1004.50    -226.40       1.87       9.02 1255819.00
2000 07 15 17 05 00 000       20.36       3.38      12.90   -1007.70    -239.31      17.10       8.43 1291338.00
2000 07 15 17 06 00 000       13.50       6.39       4.82   -1002.20    -232.70      18.46       9.52 1356136.00
2000 07 15 17 07 00 000       17.73       8.40       1.98   -1003.90    -235.83      24.10       8.79 1295275.00
2000 07 15 17 08 00 000       15.60       8.89       7.32    -996.70    -226.49       0.54       9.35 1377655.00
2000 07 15 17 09 00 000       13.06       6.03       8.45    -997.60    -219.12      -1.13       9.58 1431631.00
2000 07 15 17 10 00 000       12.99       6.58       6.92    -994.90    -221.20     -12.04      10.02 1386280.00
2000 07 15 17 11 00 000        7.89       4.57       6.77    -988.10    -220.41     -15.71       9.79 1481621.00
2000 07 15 17 12 00 000        9.75       5.14       6.23    -992.60    -219.92     -18.11      10.16 1405865.00
2000 07 15 17 13 00 000        9.32       6.52       7.46    -982.50    -215.60     -16.64      10.25 1471715.00
2000 07 15 17 14 00 000       10.17       7.10       9.18    -983.80    -218.48     -21.86      10.41 1506295.00
2000 07 15 17 15 00 000       11.43       8.43       8.69    -988.70    -219.59     -22.19      10.96 1403531.00
2000 07 15 17 16 00 000       11.61       6.13       5.94    -983.90    -224.95     -21.89      10.93 1456087.00
2000 07 15 17 17 00 000       11.08       5.87       4.66    -983.00    -222.88      -8.35      11.37 1468851.00
2000 07 15 17 18 00 000        7.95       4.87       2.34    -982.40    -219.60       0.56      11.39 1511196.00
2000 07 15 17 19 00 000        6.64      10.39       7.29    -977.50    -210.54       3.47      11.87 1530292.00
2000 07 15 17 20 00 000        7.06      11.07       5.43    -969.00    -205.78      -6.92      11.57 1518786.00
2000 07 15 17 21 00 000        7.67      12.31       6.66    -965.80    -204.41      -6.09      12.12 1594217.00
2000 07 15 17 22 00 000       10.91      10.20       2.81    -971.60    -201.46       0.77      11.68 1531919.00
2000 07 15 17 23 00 000        8.82      13.21       2.63    -980.80    -212.84     -16.67      11.83 1380877.00
2000 07 15 17 24 00 000        9.41      14.09       0.68    -973.30    -204.13     -39.42      11.86 1484784.00
2000 07 15 17 25 00 000        8.22      10.39      -2.22    -975.10    -207.81     -43.02      11.19 1517403.00
2000 07 15 17 26 00 000       14.31      11.57       2.07    -968.50    -210.97     -39.42      11.84 1434238.00
2000 07 15 17 27 00 000       13.37      12.22      -3.29    -964.40    -220.79     -41.47      12.26 1550782.00
2000 07 15 17 28 00 000       10.80       9.77      -6.97    -965.70    -224.79     -35.15      12.62 1471075.00
2000 07 15 17 29 00 000       10.63      13.49     -12.75    -974.30    -242.06     -39.32      12.20 1319038.00
2000 07 15 17 30 00 000        5.83      16.30     -10.57    -976.40    -225.14     -32.68      11.99 1503085.00
2000 07 15 17 31 00 000        5.46       2.25     -10.61    -965.30    -215.94     -47.05      14.01 1456262.00
2000 07 15 17 32 00 000        3.04       6.33     -11.53    -964.50    -216.93     -62.34      13.33 1457825.00
2000 07 15 17 33 00 000        0.55       5.37     -12.35    -953.00    -210.62     -45.32       9.60 1929802.00
2000 07 15 17 34 00 000        5.57       9.88      13.71    -948.40    -218.28     -51.75       8.40 2078177.00
2000 07 15 17 35 00 000       13.60      -4.06      17.03    -952.20    -208.29     -47.01       8.75 2028270.00
2000 07 15 17 36 00 000        2.95      -4.61      11.66    -952.40    -222.16     -55.55       8.67 1991881.00
2000 07 15 17 37 00 000       -0.34      -0.27      20.58    -950.40    -234.46     -63.81       9.12 2046376.00
2000 07 15 17 38 00 000        0.41      -8.11       5.51    -946.80    -233.06     -43.63      10.48 2065946.00
2000 07 15 17 39 00 000       -2.86      -8.98       2.90    -950.10    -236.19     -47.26       9.48 2075462.00
2000 07 15 17 40 00 000       -7.94     -25.68      10.51    -955.00    -236.05     -60.09       7.40 2116995.00
2000 07 15 17 41 00 000       -7.20     -20.30      12.32    -957.00    -222.99     -67.40       8.39 2106528.00
2000 07 15 17 42 00 000      -10.03     -11.75      17.19    -945.70    -236.65     -82.09       8.20 2163680.00
2000 07 15 17 43 00 000       -3.84     -18.78      11.38    -946.10    -241.46     -70.61       8.05 2142755.00
2000 07 15 17 44 00 000        0.01     -12.58      14.52    -944.80    -241.47     -77.87       8.44 2227692.00
